motif,support_cut,supported,passed_gates,failed_gates,gate_details,site
renewal_12,[11],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[12]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[11]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[11] supplied=[11]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=12"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[11] supplied=[11]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
choice_A_12,[11],False,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""orientation_closure_gate""]","[""ledger_local_gate""]","[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[12]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[11]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[11] supplied=[11]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=alternative"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=12"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[11] supplied=[11]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=False"", ""gate"": ""ledger_local_gate"", ""passed"": false}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
choice_B_12,[11],False,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate""]","[""orientation_closure_gate""]","[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[12]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[11]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[11] supplied=[11]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=alternative"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=12"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[11] supplied=[11]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=False"", ""gate"": ""orientation_closure_gate"", ""passed"": false}]",23
renewal_13,[12],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[13]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[12]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[12] supplied=[12]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=13"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[12] supplied=[12]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
renewal_14,[13],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[14]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[13]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[13] supplied=[13]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=14"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[13] supplied=[13]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
choice_A_14,[13],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[14]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[13]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[13] supplied=[13]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=alternative"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=14"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[13] supplied=[13]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
choice_B_14,[13],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[14]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[13]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[13] supplied=[13]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=alternative"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=14"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[13] supplied=[13]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
renewal_15,[14],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[15]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[14]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[14] supplied=[14]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=15"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[14] supplied=[14]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
renewal_16,[15],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[16]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[15]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[15] supplied=[15]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=16"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[15] supplied=[15]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
renewal_17,[16],True,"[""motif_certified_flag"", ""known_carrier_vertices"", ""known_support_vertices"", ""support_cut_matches_declared"", ""empty_support_allowed"", ""candidate_past_declared"", ""candidate_past_vertices_known"", ""candidate_past_down_closed"", ""support_cut_is_hasse_frontier"", ""support_reaches_carrier"", ""bdg_local_gate"", ""ledger_local_gate"", ""orientation_closure_gate""]",[],"[{""detail"": ""certified=True"", ""gate"": ""motif_certified_flag"", ""passed"": true}, {""detail"": ""carrier=[17]"", ""gate"": ""known_carrier_vertices"", ""passed"": true}, {""detail"": ""support_cut=[16]"", ""gate"": ""known_support_vertices"", ""passed"": true}, {""detail"": ""declared=[16] supplied=[16]"", ""gate"": ""support_cut_matches_declared"", ""passed"": true}, {""detail"": ""kind=renewal"", ""gate"": ""empty_support_allowed"", ""passed"": true}, {""detail"": ""metadata.candidate_past present"", ""gate"": ""candidate_past_declared"", ""passed"": true}, {""detail"": ""candidate_past=[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]"", ""gate"": ""candidate_past_vertices_known"", ""passed"": true}, {""detail"": ""size=17"", ""gate"": ""candidate_past_down_closed"", ""passed"": true}, {""detail"": ""frontier=[16] supplied=[16]"", ""gate"": ""support_cut_is_hasse_frontier"", ""passed"": true}, {""detail"": ""bad_pairs=[]"", ""gate"": ""support_reaches_carrier"", ""passed"": true}, {""detail"": ""bdg_local_ok=True"", ""gate"": ""bdg_local_gate"", ""passed"": true}, {""detail"": ""ledger_local_ok=True"", ""gate"": ""ledger_local_gate"", ""passed"": true}, {""detail"": ""orientation_closure_ok=True"", ""gate"": ""orientation_closure_gate"", ""passed"": true}]",23
